"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cohort"
"HALLMARK_P53_PATHWAY",2.99907903759887e-33,1.36321774436312e-32,1.50238688881415,0.713217638597496,2.58377854706435,199,"VAMP8;DEF6;CEBPA;RHBDF2;IRAG2;ST14;FUCA1;NINJ1;CASP1;SAT1;CTSD;GM2A;IER3;PLK3;VDR;STOM;IL1A;MAPKAPK3;PROCR;HMOX1;TGFB1;S100A4;TCHH;FAS;DRAM1;TNFSF9;STEAP3;UPP1;RNF19B;NUPR1;IRAK1;S100A10;IFI30;TCN2;CDKN1A;CLCA2;SPHK1;ISCU;CD81;BTG2;FOS;SERTAD3;ALOX15B;H2AJ;RAP2B;BTG1;EPHX1;VWA5A;CCNG1;HBEGF;ZFP36L1;BAK1;TAP1;SESN1;BAX;TPD52L1;DGKA;RB1;KLF4;RPS27L;PHLDA3;TM7SF3;LIF;TGFA;SFN;RGS16;PTPRE;RETSAT;DDB2;PLXNB2;ITGB4;NDRG1;ATF3;CCND3;HDAC3;ZMAT3;SOCS1;OSGIN1;HINT1;FDXR;APP;ABHD4;SEC61A1;ADA;CD82;JUN;RRAD;EPS8L2;RPS12;SDC1;PRKAB1;TXNIP;TOB1;TRIAP1;KRT17;TM4SF1;IER5;HEXIM1;ZNF365;MDM2;PPP1R15A;PMM1;RXRA;MXD1;PRMT2;PERP;CDKN2B;RCHY1;GADD45A;TP63;CDKN2A;DDIT4;BAIAP2;BMP2;XPC;CDKN2AIP;AK1;DDIT3;PLK2;AEN;RACK1;MXD4;KIF13B;EI24;HRAS;KLK8;EPHA2;TPRKB;CTSF;JAG2;NUDT15;FGF13","TCGA-GBM"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",4.13519736374098e-33,1.72299890155874e-32,1.49547932629977,0.84633070196821,2.88880793808919,87,"CCR1;IL12RB1;CSF2RA;CSF3R;TLR2;EBI3;CD14;TNFRSF1B;PIK3R5;CSF2RB;MAP3K8;IL4R;IFNGR1;IL13RA1;A2M;IL15RA;LTBR;IL17RA;IL1B;CSF1;IL2RG;GRB2;HMOX1;TGFB1;PTPN2;IL1R1;CD44;FAS;IL6;TNFRSF1A;IFNGR2;IRF1;LTB;TNF;MYD88;CXCL9;CXCL10;IL18R1;SOCS3;PIM1;IL2RA;CCL7;STAT1;CXCL13;BAK1;CXCL11;PLA2G2A;OSMR;STAT3;CXCL1;IL9R;IL6ST;IFNAR1;PTPN1;CXCL3;STAT2;ITGA4;IL1R2;ITGB3;SOCS1;IL7;CD36;TNFRSF12A;JUN;LEPR;CD38","TCGA-GBM"
"HALLMARK_HYPOXIA",3.10656644011621e-31,1.19483324619854e-30,1.45334466856494,0.702534140694803,2.54507536420019,199,"SLC2A5;FBP1;AMPD3;GLRX;GAA;PLAUR;IER3;CXCR4;HMOX1;CP;TNFAIP3;DUSP1;TGM2;S100A4;IL6;ZFP36;TES;NAGK;CHST2;ANXA2;ISG20;SDC2;CDKN1A;HEXA;PIM1;PLAC8;TIPARP;PDGFB;FOS;TGFBI;BTG1;PFKFB3;FOSL2;PLIN2;SELENBP1;SERPINE1;UGP2;TPST2;KLF6;PNRC1;MYH9;BHLHE40;HSPA5;CAVIN3;PGM2;CASP6;MT2A;CITED2;PAM;P4HA2;SDC4;SLC6A6;HAS1;HK1;GPC4;TPD52;NDRG1;ATF3;LOX;CSRP2;TGFB3;GALK1;HK2;CA12;CAVIN1;BGN;DCN;LDHA;TPBG;PDK3;CCN1;LXN;SCARB1;KDELR3;GPC3;STBD1;EFNA1;SLC2A3;CAV1;JUN;PFKL;SAP30;TKTL1;CCN2;NFIL3;STC1;COL5A1;F3;GBE1;VLDLR;PPP1R15A;HS3ST1;MT1E;IGFBP1;ERO1A;SRPX;PHKG1;ACKR3;SLC25A1;DTNA;ANGPTL4;SLC37A4;NDST1;GPC1;HOXB9;MAFF;P4HA1;ERRFI1;SIAH2;PGK1;CHST3;DDIT4;PRDX5;IGFBP3;TPI1;CDKN1C;BCL2;BNIP3L;HDLBP;DDIT3;NR3C1","TCGA-GBM"
"HALLMARK_XENOBIOTIC_METABOLISM",7.50223429160201e-31,2.67936938985786e-30,1.44620288250144,0.700614873393105,2.53812242107058,199,"IRF8;FBP1;PSMB10;KYNU;SPINT2;NINJ1;MAN1A1;FAH;VNN1;IGF1;CYP2S1;ETS2;AQP9;HMOX1;GCH1;GSTO1;IL1R1;CAT;FAS;TNFRSF1A;NQO1;TMEM176B;PROS1;CNDP2;BLVRB;DHRS7;UPP1;APOE;SLC46A3;TDO2;ACP2;CYP27A1;HSD11B1;RBP4;SLC1A5;SSR3;PDK4;ABCC3;EPHX1;TPST1;CROT;SERPINE1;GSTM4;HPRT1;PAPSS2;PTGES;NPC1;PPARD;ASL;IGFBP4;CASP6;MT2A;SLC6A6;ALDH2;RETSAT;GCKR;AKR1C3;PTGDS;DHRS1;CFB;CA2;IDH1;TMBIM6;SERTAD1;PTGR1;ALDH9A1;CES1;NMT1;ALDH3A1;CYP2J2;GABARAPL1;CYB5A;GSS;ACOX2;FMO3;CD36;GCLC;GSR;LPIN2;FETUB;ELOVL5;COMT;CBR1;SAR1B;ABHD6;ID2;ATOH8;ADH7;FBLN1;CDA;XDH;MCCC2;ACO2;AOX1;PMM1;ENPEP;IGFBP1;ESR1;PGD;PTGES3;PINK1;PGRMC1;ETFDH;SLC6A12;ADH5;ACP1;PC;TKFC;ARG2;POR;CDO1;SMOX;ECH1;JUP;MAOA","TCGA-GBM"
"HALLMARK_ADIPOGENESIS",6.40551742506118e-30,2.13517247502039e-29,1.41727590263607,0.695887885369209,2.52106761664745,200,"C3;SQOR;PPARG;IFNGR1;LTC4S;FAH;STOM;SLC66A3;STAT5A;UCP2;CAT;NABP1;ENPP2;DHRS7;APOE;CD302;DRAM2;PRDX3;RETN;ECHS1;SLC1A5;QDPR;TALDO1;PFKFB3;PLIN2;ATP1B3;MYLK;ESYT1;TKT;APLP2;GPX3;COL15A1;REEP5;PIM3;CHCHD10;SCP2;ME1;ALDH2;SULT1A1;GHITM;RETSAT;CMBL;PREB;SDHC;CD151;IDH1;CAVIN1;NMT1;VEGFB;MGST3;UQCR10;CMPK1;TANK;ACADS;GPX4;ANGPT1;AK2;SSPN;CD36;ARAF;SCARB1;PHYH;LPCAT3;UBC;ETFB;ORM1;SOD1;RREB1;ACAA2;DECR1;PFKL;PDCD4;MTCH2;RIOK3;TOB1;HSPB8;JAGN1;CHUK;BCL6;DNAJC15;ACO2;ADIPOR2;AGPAT3;GBE1;HADH;ABCA1;BCL2L13;SDHB;MGLL;SLC25A1;RNF11;ANGPTL4;ACADM;GADD45A;ADIG;ITGA7;DNAJB9;GRPEL1;SNCG;DLD;IDH3G;FABP4;CRAT;CPT2;UQCRQ;YWHAG;NDUFS3;POR;EPHX2;ECH1;CIDEA;AIFM1;PEX14;RAB34;COX7B;DHRS7B;TST;ALDOA;SORBS1;G3BP2;ESRRA;ELOVL6;IMMT;MDH2;COL4A1;LAMA4;UQCR11;FZD4;SPARCL1;CCNG2;IDH3A;PTGER3;COQ5;SAMM50;MRPL15;SLC27A1;RMDN3;NDUFA5;REEP6;PPM1B;ATP5PO","TCGA-GBM"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",4.37350158119863e-28,1.36671924412457e-27,1.37274298193398,0.683798456812232,2.47826436138526,198,"OLFML3;ALDH3B1;B4GALT1;DHRS3;SCNN1A;MICB;ZNF185;TGM2;CD44;MYOF;DEPTOR;ELF1;GLA;CALCR;BLVRB;PLAAT3;UGCG;CXCL12;TTC39A;CLDN7;TIPARP;FCMR;PRSS23;FOS;MREG;MLPH;NBL1;DYNLT3;PPIF;AQP3;ENDOD1;CHPT1;MUC1;EGR3;PAPSS2;SNX24;TPD52L1;PTGES;BHLHE40;XBP1;RETREG1;JAK2;IGFBP4;KLF4;P2RY2;IL6ST;SFN;RAB31;SEC14L2;AREG;PODXL;FKBP5;SH3BP5;OPN3;KLK10;CA12;RAB17;TPBG;RHOD;FHL2;PGR;SEMA3B;SLC26A2;KRT8;SCARB1;MINDY1;CANT1;ELOVL5;TFAP2C;CISH;KRT18;ELF3;LAD1;TOB1;HSPB8;GJA1;BAG1;PMAIP1;WFS1;SLC27A2;WWC1;ADD3;TMPRSS3;SYT12;KCNK15;CELSR1;CBFA2T3;SLC7A5;TIAM1;KLF10;CALB2;AFF1;SLC37A1;PDLIM3;SIAH2;SVIL;NRIP1;FOXC1;RPS6KA2;ASB13;SYBU;SLC22A5;TFF3;UNC119;KRT13;NCOR2;BCL2;ISG20L2;NADSYN1;NPY1R;TBC1D30;ANXA9;AR;TMEM164;MYC;TSKU","TCGA-GBM"
"HALLMARK_MTORC1_SIGNALING",7.23715231168949e-28,2.12857420932044e-27,1.37274298193398,0.684833264154344,2.48095027447385,199,"ITGB2;DAPP1;CORO1A;SLA;CTSC;FGL2;LGMN;GLRX;CXCR4;SQSTM1;M6PR;TES;SKAP2;NAMPT;GLA;NUPR1;WARS1;IFI30;CDKN1A;BTG2;SLC1A5;ACTR3;QDPR;G6PD;ACTR2;CCNG1;NIBAN1;HPRT1;GGA2;BHLHE40;XBP1;SDF2L1;HSPA5;ETF1;TXNRD1;PRDX1;PPA1;MAP2K3;LTA4H;ME1;EDEM1;SLC6A6;SYTL2;PSMC2;SERP1;IDH1;HK2;RAB1A;SEC11A;UBE2D3;PNP;CALR;NMT1;TUBA4A;LDHA;RPN1;ATP6V1D;FDXR;MTHFD2;GCLC;PLOD2;GSR;ELOVL5;SLC2A3;PSMA3;PFKL;PNO1;HSP90B1;NFIL3;STC1;CANX;PSMD13;CYB5B;ADIPOR2;ARPC5L;GBE1;VLDLR;ADD3;PPP1R15A;YKT6;PSMG1;ERO1A;SERPINH1;PSMA4;RIT1;SRD5A1;SLC7A5;SLC37A4;USO1;SSR1;P4HA1;SORD;NFKBIB;EEF1E1;PGK1;PSME3;PITPNB;TBK1;DDIT4;GTF2H1;PPIA;STARD4;SCD;PSMC4;TPI1;TFRC;GOT1;HSPE1;HSPA4;DDIT3;POLR3G;PDAP1;DHCR24;ABCF2;PSMD14;UFM1;GAPDH;EGLN3;EIF2S2;ALDOA;HMBS;PSPH;RPA1;PSMD12;IFRD1;ELOVL6;COPS5;IMMT","TCGA-GBM"
"HALLMARK_ESTROGEN_RESPONSE_LATE",1.26493734285099e-27,3.51371484125275e-27,1.36517960216169,0.680903977406331,2.46777401136334,198,"PTPN6;SERPINA1;BATF;ST14;ALDH3B1;S100A9;SCNN1A;SGK1;MICB;MAPK13;CD44;SNX10;MYOF;ZFP36;SLC29A1;GLA;CALCR;BLVRB;PLAAT3;CXCL12;ISG20;SERPINA5;PRSS23;DUSP2;FOS;NBL1;LTF;DYNLT3;CXCL14;PPIF;IMPA2;CHPT1;HPRT1;EGR3;ASS1;PAPSS2;TPD52L1;PTGES;TFPI2;XBP1;JAK2;IGFBP4;KLF4;SERPINA3;IL6ST;SFN;CA2;RAB31;AREG;FKBP5;PRLR;OPN3;KLK10;CA12;LLGL2;FABP5;TPBG;EMP2;DNAJC1;PGR;CYP4F11;SEMA3B;ACOX2;SLC26A2;GALE;SCARB1;ETFB;ELOVL5;TFAP2C;CAV1;CISH;ID2;PDCD4;TSPAN13;TOB1;GAL;HSPB8;BAG1;WFS1;SLC27A2;ADD3;SLC2A8;GFUS;MOCS2;PERP;TMPRSS3;ST6GALNAC2;SLC7A5;TIAM1;COX6C;SCUBE2;AFF1;PDLIM3;SORD;SIAH2;NRIP1;ALDH3A2;PCP4;FOXC1;GPER1;RPS6KA2;MDK;TPSAB1;IGSF1;SLC22A5;TFF3;ATP2B4;KRT13;NCOR2;BCL2;TRIM29;PRKAR2B;NPY1R;CPE","TCGA-GBM"
"HALLMARK_COAGULATION",5.28524301615176e-27,1.39085342530309e-26,1.34992572002205,0.730205325410041,2.59528610162435,138,"PLEK;C1QA;SERPINA1;C3;OLR1;APOC1;CTSB;C2;CTSH;LGMN;APOC2;A2M;C1S;CFD;GSN;C1R;CFI;CPQ;THBD;PECAM1;SERPING1;LAMP2;PLAU;PROS1;MMP7;CTSO;TIMP1;MEP1A;TF;FURIN;ISCU;PRSS23;PDGFB;CLU;ANG;LEFTY2;ANXA1;HPN;SERPINE1;MSRB2;F8;ADAM9;TFPI2;CSRP1;WDR1;SPARC;LTA4H;HTRA1;CFB;SERPINB2;FN1;RAC1;ITGB3;MMP14;FGG;DPP4;CFH;ARF4;THBS1;MMP10;ACOX2;S100A1;DUSP14;F2RL2;MMP9;GNG12;MMP1;PEF1;CTSK;F3;MMP3;MMP8;GNB2;S100A13;MMP11;CAPN5;BMP1;CASP9;MAFF;CAPN2;GDA;RABIF;RGN;PF4;PROC;ITGA2","TCGA-GBM"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",2.50948471112942e-25,6.27371177782356e-25,1.30309315086572,0.670248824449502,2.42818224306226,200,"TCIRG1;ATP6V0E1;ISCU;PRDX3;ECHS1;PDK4;MAOB;CASP7;BAX;NQO2;ATP6AP1;ATP6V0B;ATP6V1E1;COX17;HCCS;NDUFB3;ATP6V1F;RETSAT;CYB5R3;HADHB;ACAA1;SDHC;MTRR;NDUFA1;IDH1;OXA1L;COX7C;MGST3;LDHA;UQCR10;ATP5F1E;MDH1;FDX1;VDAC1;COX7A2L;CYB5A;ATP6V1D;GPX4;SURF1;PHYH;ATP5PD;HADHA;NDUFS6;ETFB;OGDH;NDUFC1;SLC25A6;ATP6V1H;NDUFA2;ACAA2;DECR1;NDUFB2;ATP5MC3;SLC25A20;SDHD;PDP1;NDUFB5;ATP5PB;ACADVL;ACO2;ATP5PF;ATP1B1;COX15;MRPL34;SDHB;ACADSB;MRPS15;ATP6V1G1;COX4I1;TIMM17A;ATP6V1C1;SLC25A5;ACADM;ATP5MG;ACAT1;NDUFB4;NDUFA8;COX6C;ETFDH;NDUFS8;GRPEL1;ATP5MC2;DLD;PDHB;IDH3G;UQCRB;CPT1A;GOT2;HSD17B10;DLST;COX5A;UQCRQ;ATP5MF;TOMM22;NDUFS3;POR;NDUFB8;NDUFB1;ECH1;TIMM10;NDUFA3;SLC25A11;BDH2;NDUFB6;OAT;NDUFA6;COX6B1;AIFM1;TIMM9;ALAS1;CYCS;ETFA;COX7B;HTRA2;MPC1;NDUFS4;ATP5ME;MRPS12;NDUFC2;IMMT;MDH2;ATP5F1C;SLC25A3;ATP5F1A;UQCR11;VDAC2;IDH3A;ISCA1;NDUFS2;MRPL15;FXN;NDUFA4;PHB2;NDUFA5;ATP5MC1;ATP5PO","TCGA-GBM"
"HALLMARK_GLYCOLYSIS",1.17899993806281e-23,2.80714270967336e-23,1.26273988547916,0.660398583389881,2.39243058490514,199,"IL13RA1;GLRX;B4GALT1;IER3;CXCR4;CD44;AKR1A1;DSC2;SLC16A3;MERTK;CHST2;ISG20;SDC2;PYGL;TGFBI;ANG;PKM;GNPDA1;G6PD;TALDO1;TPST1;AK3;LHPP;UGP2;ME2;GUSB;B3GAT3;HSPA5;PGM2;MET;CASP6;CITED2;TGFA;PAM;P4HA2;ME1;GPC4;SDHC;B4GALT7;GALK1;IDH1;HK2;ALDH9A1;DCN;SRD5A3;LDHA;TPBG;MDH1;PDK3;QSOX1;CYB5A;GCLC;GALE;TXN;KDELR3;EXT2;PLOD2;GPC3;GLCE;CHST6;CLN6;SOD1;CHPF2;ELF3;CHST1;SDC1;SAP30;TKTL1;PLOD1;STC1;MPI;GMPPA;COL5A1;VLDLR;GFUS;ALG1;HS2ST1;B4GALT4;ERO1A;RBCK1;ANGPTL4;SLC37A4;CAPN5;PRPS1;GPC1;P4HA1;DLD;PGK1;GAL3ST1;PC;PGLS;NDUFV3;DDIT4;GOT2;PPP2CB;PPIA;IGFBP3;ECD;PSMC4;TFF3;TPI1;POLR3K;GOT1;GMPPB;CHPF;HDLBP;PKP2;MXI1;EGLN3;RPE;ALDOA;GYS1;PGAM1;NOL3;IRS2;NSDHL;SLC25A13;MDH2","TCGA-GBM"
"HALLMARK_UV_RESPONSE_UP",1.34154024082391e-23,3.04895509278162e-23,1.25451347943706,0.689197918788603,2.4637586810531,158,"LYN;CREG1;PRKCD;HTR7;MGAT1;ARRB2;HLA-F;NAT1;HMOX1;GCH1;SQSTM1;RAB27A;TCHH;IL6;SOD2;IRF1;JUNB;PPT1;C4BPB;SPR;NFKBIA;ICAM1;CXCL2;CYB5R1;FURIN;BTG2;FOS;BTG1;EPHX1;BAK1;PPIF;TAP1;AQP3;UROD;GPX3;IL6ST;GRINA;SULT1A1;ATP6V1F;ACAA1;CA2;DNAJB1;ATF3;CCND3;TMBIM6;PPP1R2;MMP14;TUBA4A;RPN1;PRKACA;AP2S1;AMD1;EIF2S3;CNP;HSPA2;RRAD;GAL;HYAL2;CYB5B;BID;RHOB;YKT6;CLTB;ATP6V1C1;FOSB;CDKN2B;NPTX2;PDLIM3;GRPEL1;SLC6A12;MSX1;STARD3;MRPL23;BMP2;CDKN1C;TFRC;CDO1;PSMC3;ABCB1;MAOA;PDAP1;DNAJA1;EPCAM;BCL2L11;POLE3;PLCL1;ALAS1;MARK2;CASP3;TST;ALDOA;SLC6A8","TCGA-GBM"
"HALLMARK_FATTY_ACID_METABOLISM",6.03237857611056e-22,1.31138664698056e-21,1.21254456769062,0.67808620848132,2.42423432462304,157,"ACSL1;CD1D;LTC4S;VNN1;IL4I1;ACSL5;ACSL4;HSD17B11;YWHAH;UBE2L6;TDO2;HMGCL;PSME1;S100A10;ALAD;ECHS1;PRDX6;EPHX1;TP53INP2;SUCLG2;CRYZ;G0S2;ERP29;ALDH1A1;UROD;LGALS1;PCBD1;GLUL;HCCS;HSD17B4;ME1;RETSAT;HADHB;ACAA1;CA2;SDHC;INMT;OSTC;IDH1;CPOX;ALDH9A1;LDHA;ALDH3A1;MDH1;ACADS;GABARAPL1;CD36;BLVRA;ELOVL5;CBR1;ACAA2;UROS;DECR1;ACSM3;ADH7;SERINC1;SDHD;GPD1;AOC3;ACADVL;RAP1GDS1;ACO2;ADIPOR2;SMS;HADH;HSD17B7;ECI2;MGLL;ACADM;HSDL2;CBR3;ETFDH;DLD;ALDH3A2;PDHB;IDH3G;CPT1A;METAP1;HSD17B10;CRAT;CPT2;HPGD;DLST;AUH;SLC22A5;HSP90AA1;ECH1;MAOA;CA4;DHCR24;CIDEA;APEX1;ADH1C","TCGA-GBM"
"HALLMARK_MYOGENESIS",3.28225466352619e-21,6.8380305490129e-21,1.19534448258848,0.638989934583172,2.31586656329091,198,"SYNGR2;ACSL1;GAA;TNNI2;IGF1;CFD;LSP1;GSN;TGFB1;BIN1;NQO1;TPM3;ITGB5;APLNR;BDKRB2;CDKN1A;IGFBP7;MEF2C;SPHK1;WWTR1;LDB3;CLU;HBEGF;FLII;MYLK;GJA5;MYH9;ATP6AP1;TPD52L1;COL1A1;BHLHE40;MYBPH;MEF2A;ITGB1;GADD45B;PRNP;RB1;SPARC;SOD3;GPX3;COL15A1;MYOZ1;OCEL1;CTF1;PLXNB2;ITGB4;AEBP1;MYO1C;MYBPC3;COL6A3;MB;COL3A1;TAGLN;RYR1;APP;SSPN;TEAD4;CD36;PDLIM7;SLN;CHRNA1;CRYAB;APOD;MAPRE3;FST;CHRNB1;COX6A2;ADAM12;HSPB8;BAG1;FABP3;TPM2;FGF2;KIFC3;CNN3;ACTC1;RIT1;MYL3;MYL4;DTNA;COL6A2;ITGA7;NOS1;MRAS;MEF2D;SVIL;DAPK2;DENND2B;PC;CRAT;MYOM1;IGFBP3;SCD;GABARAPL2;PICK1;CASQ2;SH3BGR;AK1;FKBP1B;HSPB2;SORBS3;KLF5;HRC;SLC6A8;SORBS1;COX7A1;IFRD1;TNNC1","TCGA-GBM"
"HALLMARK_APICAL_JUNCTION",6.02884986975728e-21,1.20576997395146e-20,1.18665095279281,0.637159756400496,2.30547557508393,197,"CD86;SYK;FYB1;PTPRC;RAC2;B4GALT1;LDLRAP1;VASP;MAPK13;CAP1;PECAM1;CLDN11;YWHAH;SKAP2;ARPC2;ICAM1;LAYN;RRAS;EPB41L2;ACTB;PFN1;CLDN7;GNAI2;TNFRSF11B;CD274;TGFBI;MSN;CD99;VCAM1;ALOX15B;NECTIN4;SHC1;CERCAM;SIRPA;MYL12B;MYH9;ADAM9;MYL9;ACTN1;AMIGO2;ITGB1;STX4;NECTIN2;RSU1;ICAM2;ITGB4;ITGA3;TRAF1;ACTG1;CD34;ACTG2;LAMB3;CNN2;CTNNA1;ZYX;CD276;THY1;MPZL2;TSPAN4;NEXN;MMP9;CD209;NFASC;ARHGEF6;MAP3K20;CADM3;ADRA1B;HADH;ADAM15;DMP1;NRAP;MAPK14;ACTC1;VCL;PTEN;PARVA;IKBKG;MPZL1;BMP1;CALB2;FLNC;ITGA9;CX3CL1;PPP2R2C;GNAI1;EVL;CRAT;BAIAP2;GAMT;MDK;JUP;ITGA2;ACTN4;CDH11;SORBS3;SLIT2;PIK3CB","TCGA-GBM"
"HALLMARK_HEME_METABOLISM",1.87779564815129e-20,3.61114547721402e-20,1.16906996676109,0.636751839766578,2.30676536075004,199,"C3;MPP1;CTSB;GYPC;TAL1;PDZK1IP1;UCP2;TRIM58;ELL2;HTATIP2;MARCHF2;CAT;ERMAP;CLIC2;LAMP2;ACP5;BLVRB;CCDC28A;SNCA;SLC10A3;CAST;HEBP1;NCOA4;BMP2K;ATG4A;GCLM;BTG2;ALAD;SLC22A4;SELENBP1;SLC30A1;AQP3;LRP10;RNF19A;ENDOD1;ACKR1;GDE1;PICALM;SDCBP;UROD;ADIPOR1;NFE2L1;YPEL5;MOCOS;MAP2K3;P4HA2;TENT5C;TRAK2;CA2;OPTN;CCND3;FECH;NFE2;CPOX;SLC11A2;NEK7;LMO2;MGST3;TMEM9B;SLC66A2;GCLC;CTNS;BLVRA;LPIN2;UROS;SIDT2;RIOK3;SLC25A37;USP15;MINPP1;HBD;MOSPD1;DMTN;MYL4;CIR1;FBXO7;H1-0;BCAM;BACH1;FN3K;XK;PC;PGLS;RHCE;EPOR;ANK1;SPTA1;TFRC;SMOX;KLF3;BNIP3L;NR3C1;FBXO9;SLC25A38;KLF1;MXI1;RHAG;HAGH;TOP1;HTRA2;MARCHF8;HMBS;GLRX5;SLC6A8;DCUN1D1;UBAC1;NUDT4;EIF2AK1;OSBP2;GYPE;ISCA1;HBB;KHNYN;BPGM;SLC7A11;SLC6A9;TRIM10;DCAF11;MFHAS1;SEC14L1;TSPAN5;HDGF","TCGA-GBM"
"HALLMARK_ANDROGEN_RESPONSE",7.61816257184554e-15,1.41077084663806e-14,0.986546283587582,0.68516253953918,2.37136128629361,100,"SAT1;B4GALT1;TNFAIP8;B2M;SGK1;ELL2;MAF;MERTK;MYL12A;NKX3-1;NCOA4;SELENOP;PTK2B;ANKH;TMEM50A;ITGAV;PLPP1;SEC24D;MAP7;ACTN1;ALDH1A3;UAP1;TPD52;NDRG1;FKBP5;CCND3;ABCC4;HSD17B14;SLC26A2;KRT8;RPS6KA3;GUCY1A1;GSR;ELOVL5;ADAMTS1;LMAN1;ARID5B;AZGP1;SMS;SPCS3;UBE2J1;H1-0;XRCC6;SLC38A2;DNAJB9;PMEPA1;SORD;VAPA;GNAI3;HPGD;GPD1L;SCD;ADRM1;SRF;DHCR24","TCGA-GBM"
"HALLMARK_PROTEIN_SECRETION",1.43620295467546e-14,2.56464813334903e-14,0.97599468306432,0.67941363214814,2.34507041179635,96,"CTSC;M6PR;LAMP2;PPT1;VAMP3;GLA;GALC;SNX2;SNAP23;AP2M1;CD63;SEC24D;ATP1A1;VAMP7;PAM;STX7;ARFIP1;AP3S1;TPD52;SGMS1;STX12;RER1;TMED10;BET1;AP2S1;VPS4B;SSPN;RAB9A;RPS6KA3;CLTA;TMX1;TMED2;LMAN1;SOD1;TSPAN8;ATP6V1H;KRT18;ARF1;ADAM10;SEC22B;TSG101;RAB14;ABCA1;SCAMP3;AP3B1;YKT6;NAPA;CAV2;STX16;USO1;COPB1;SEC31A;VAMP4;RAB2A;ERGIC3;STAM;ARFGAP3","TCGA-GBM"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",1.8358745942882e-14,3.16530102463483e-14,0.97599468306432,0.674169465243698,2.34214222595972,105,"DAPP1;RPS6KA1;SLA;MKNK1;LCK;IL2RG;CXCR4;GRB2;FASLG;SQSTM1;TNFRSF1A;ARPC3;MYD88;CDKN1A;PFN1;IRAK4;ACTR3;RALB;ACTR2;AP2M1;DUSP3;PRKCB;GRK2;MAP2K3;SFN;PPP1CA;CAB39;RIPK1;NOD1;CFL1;STAT2;RAC1;UBE2D3;CALR;ARHGDIA;NCK1;RPS6KA3;YWHAB;ATF1;GNA14;MAPK9;ARF1;HSP90B1;PRKAG1;MAPKAP1;NGF;RIT1;PTEN;TIAM1;NFKBIB;TBK1;AKT1S1;DDIT3;PLA2G12A;UBE2N;HRAS;THEM4;EIF4E;CSNK2B;PRKAR2A;ADCY2;CLTC","TCGA-GBM"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2.04036832426069e-14,3.40061387376782e-14,0.97599468306432,0.792473911149951,2.52346234428622,49,"HHEX;FTL;GLRX;LSP1;MGST1;CAT;SOD2;JUNB;NQO1;FES;MBP;ATOX1;GCLM;PRDX6;G6PD;PRNP;TXNRD1;PRDX1;GPX3;IPCEF1;PDLIM1;MPO;GPX4;GCLC;TXN;GSR;SOD1;SBNO2;HMOX2;LAMTOR5;ABCC1;PTPA;SELENOS;NDUFB4;PRDX4","TCGA-GBM"
"HALLMARK_BILE_ACID_METABOLISM",6.51375377756585e-14,1.05060544799449e-13,0.954541630725724,0.655187938830858,2.28631748463052,111,"ACSL1;CH25H;ACSL5;LCK;AQP9;HSD17B11;CAT;HSD3B7;SLC29A1;ABCD1;GSTK1;CYP27A1;GCLM;SULT1B1;CROT;NPC1;ALDH1A1;CYP7B1;HSD17B4;SCP2;RETSAT;OPTN;AMACR;IDH1;PAOX;ALDH9A1;ABCA8;FDXR;PECR;PHYH;ABCA2;SOD1;ISOC1;SLC27A2;RXRA;ABCA1;CYP39A1;PEX19;PEX16;NR1I2;SOAT2;PNPLA8;BBOX1;ABCA4;DIO2;PRDX5;CYP8B1;EPHX2;PEX12;HAO1;DHCR24;KLF1;AR;NUDT12;SULT2B1;PEX7;BCAR3;PEX13;SLC35B2;CYP46A1;RXRG;RBP1;ABCA6","TCGA-GBM"
"HALLMARK_TGF_BETA_SIGNALING",1.18410297930877e-13,1.85016090516995e-13,0.943632225232838,0.771232030391036,2.47372415723652,54,"TGFB1;TGFBR1;IFNGR2;JUNB;LTBP2;ENG;RHOA;FURIN;WWTR1;LEFTY2;SERPINE1;SMAD6;SMAD7;FKBP1A;PPP1CA;RAB31;UBE2D3;ACVR1;THBS1;ID3;SLC20A1;CTNNB1;ID2;SMAD1;PPP1R15A;ID1;SKI;KLF10;TGIF1;PMEPA1;FNTA;HDAC1;SKIL;BMP2;CDKN1C;NCOR2;CDK9","TCGA-GBM"
