"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cohort"
"HALLMARK_G2M_CHECKPOINT",3.89897430699221e-06,9.28327215950526e-06,0.610526878385931,0.445902962845606,1.67773269906862,199,"TGFB1;H2BC12;EGF;DR1;BCL3;MCM5;CDC20;STIL;HMGN2;HUS1;BARD1;KIF2C;SAP30;HOXC10;CENPA;MAP3K20;NOTCH2;KPNA2;RAD54L;SMC4;PRIM2;CCNA2;PTTG1;DTYMK;RPA2;NDC80;E2F2;CCNB2;BRCA2;CHEK1;CENPE;CKS1B;KIF23;TACC3;PTTG3P;CDC6;KIF4A;BUB1;BIRC5;UBE2C;AURKA;AURKB;UBE2S;TTK;HMMR;POLQ;E2F4;GINS2;KIF20B;CDKN2C;MCM2;MYBL2;CDKN3;MTF2;KNL1;KMT5A;SRSF10;HIF1A;TROAP;NEK2;TOP2A;CENPF;TPX2;RBL1;MCM3;FANCC;ATF5;EXO1;CDC45;CDK1;ESPL1;LMNB1;G3BP1;POLA2;PLK1;MT2A;DBF4;CUL1;PBK;MAPK14;ORC5;MKI67;EZH2;NUP98;ODF2;HMGA1;KIF15;CKS2;MAD2L1;AMD1;KIF11;DMD;NUSAP1;SS18;FBXO5;KATNA1;PLK4","TCGA-LGG+GBM"
"HALLMARK_ESTROGEN_RESPONSE_LATE",4.75162296634484e-06,1.07991431053292e-05,0.610526878385931,0.453293911028232,1.70477416012381,198,"PTPN6;SERPINA1;BATF;ST14;ALDH3B1;MICB;CD44;MYOF;CISH;GLA;S100A9;IMPA2;SERPINA3;BLVRB;LTF;SERPINA5;XBP1;PRSS23;ISG20;SLC26A2;SCNN1A;ZFP36;CAV1;FABP5;GALE;ST6GALNAC2;FOS;FKBP5;CDC20;CALCR;STIL;RBBP8;SFN;AFF1;CA2;SLC29A1;PDLIM3;KCNK5;TFPI2;AREG;KIF20A;NXT1;ACOX2;SLC16A1;DNAJC1;ALDH3A2;OPN3;LLGL2;BTG3;JAK2;AMFR;CDC6;SULT2B1;PLAAT3;CYP4F11;SNX10;NRIP1;CD9;CXCL12;CHPT1;DYNLT3;GINS2;MEST;TOP2A;CLIC3","TCGA-LGG+GBM"
"HALLMARK_ADIPOGENESIS",6.84254009001708e-06,1.4875087152211e-05,0.610526878385931,0.443682637267868,1.67021883846337,200,"C3;SQOR;STAT5A;SLC1A5;SLC66A3;PPARG;FAH;AK2;NABP1;UCP2;CD302;RREB1;IFNGR1;PLIN2;ESYT1;DRAM2;LTC4S;GBE1;COL15A1;ACAA2;RAB34;CAVIN1;CPT2;LAMA4;ABCA1;COL4A1;TANK;ADIG;RIOK3;CD151;GADD45A;ACADS;RETN;SCP2;ANGPT1;SDHB;PFKFB3;IDH1;ORM1;ACADM;CAT;RETSAT;CMPK1;STOM;CD36;LPCAT3;UBC;MYLK;POR;UQCRQ;ITGA7;CDKN2C;EPHX2;PIM3","TCGA-LGG+GBM"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.76244754041123e-05,3.67176570919006e-05,0.575610261071129,-0.306954885744131,-1.65582931630505,200,"NDUFV1;UQCRC2;PDHA1;ACADSB;SLC25A12;OAT;UQCRB;POLR2F;NDUFA5;LRPPRC;NDUFA9;PDHX;ALDH6A1;SUPV3L1;SUCLA2;SLC25A4;COX4I1;NDUFS2;IDH3G;MRPL35;ATP6V1H;ACO2;GLUD1;SUCLG1;VDAC3;ATP5F1B;TOMM70;MTX2;COX15;ATP6V1C1;NDUFA8;VDAC2;NDUFS1;LDHB;RHOT2;CS;UQCRC1;ATP5F1C;NDUFS7;SLC25A3;ATP5F1A;ATP5F1D;OPA1;ATP5MC2;COX10;ACAT1;MRPS30;COX7A2;SLC25A6;FXN;NDUFS3;ATP6V1E1;SLC25A11;PDHB;HADHA;NDUFC2;MPC1;MDH1;HSPA9;ISCA1;CYC1;ATP6V1D;SLC25A5;COX5A;COX7C","TCGA-LGG+GBM"
"HALLMARK_KRAS_SIGNALING_DN",2.95636903518462e-05,5.91273807036923e-05,0.575610261071129,-0.301139853261033,-1.62446085889334,200,"SPTBN2;ALOX12B;KCNQ2;CNTFR;SNCB;ARPP21;ARHGDIG;SLC25A23;KCNN1;CPEB3;P2RX6;TLX1;PRKN;ABCG4;THRB;MYH7;MACROH2A2;MFSD6;NUDT11;DLK2;RGS11;NRIP2;GDNF;SLC16A7;YBX2;NPHS1;PTGFR;CAMK1D;NGB;SLC30A3;SSTR4;SMPX;GPR19;YPEL1;CLSTN3;TEX15;GRID2;KLK7;TNNI3;ZBTB16;BRDT;ADRA2C;RYR2;HTR1B;CACNG1;DCC;TENM2;TAS2R4;SLC38A3;GTF3C5;PDK2;DTNB;NOS1;SNN","TCGA-LGG+GBM"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",4.50642637225183e-05,8.66620456202274e-05,0.557332238758646,0.586853394664338,1.89931045163016,49,"FTL;HHEX;GLRX;FES;LSP1;SOD2;JUNB;PRDX6;GCLM;PDLIM1;PRDX1;SBNO2;GSR;ABCC1;MGST1;PRDX4;LAMTOR5;CAT;MSRA;NQO1;ATOX1","TCGA-LGG+GBM"
"HALLMARK_PROTEIN_SECRETION",7.79391084473599e-05,0.000144331682309926,0.538434096309916,0.491840441045839,1.73613132657629,96,"CTSC;GLA;RER1;VAMP3;SEC24D;SEC22B;SNAP23;CD63;PPT1;M6PR;ABCA1;PAM;TMED10;ARFIP1;ATP7A;TMX1;RPS6KA3;AP2S1;LMAN1;COPB1;GALC;YKT6;CAV2;LAMP2;SNX2;TOM1L1;TMED2;ERGIC3;BET1;SEC31A;ADAM10;AP3B1;ATP1A1;USO1;ZW10;KRT18","TCGA-LGG+GBM"
"HALLMARK_PEROXISOME",8.56002153325729e-05,0.000152857527379594,0.538434096309916,0.483883681985819,1.72383933983556,104,"TSPO;DHRS3;HSD3B7;ACSL1;HMGCL;SOD2;SLC25A19;BCL10;DIO1;MVP;ABCD1;ERCC1;ABCB4;GSTK1;NUDT19;PRDX1;SCP2;ACSL5;HSD17B11;NR1I2;PEX13;IDH1;ABCD3;CAT;RETSAT;UGT2B17;SULT2B1;HAO2;CTPS1;EPHX2;IDE;TOP2A;TTR","TCGA-LGG+GBM"
"HALLMARK_MYOGENESIS",0.000105107761188863,0.000181220277911833,0.538434096309916,0.423839927988812,1.59400190402968,198,"SYNGR2;TNNI2;WWTR1;IGF1;MYBPH;LSP1;ACSL1;CFD;CNN3;TGFB1;ITGB4;ITGB5;IGFBP7;RIT1;GSN;FLII;TEAD4;TPM3;BDKRB2;COL15A1;MYBPC3;ITGB1;MYH9;COL1A1;GAA;CKM;ADAM12;AEBP1;MYO1C;COL4A2;COL3A1;SPHK1;COL6A2;COL6A3;SLN;PDLIM7;CTF1;APLNR;MYL4;RB1;CLU;HBEGF;GADD45B;SH3BGR;PLXNB2;TNNI1;LAMA2;TAGLN;IGFBP3;AGL;CD36;CHRNA1;MYLK;MEF2A;BHLHE40;ITGA7;NQO1;DES;SOD3","TCGA-LGG+GBM"
"HALLMARK_TGF_BETA_SIGNALING",0.00015156695986845,0.000252611599780749,0.518848077743792,0.553748951542311,1.80667944035619,54,"TGFBR1;IFNGR2;WWTR1;TGFB1;TGIF1;LTBP2;LEFTY2;HDAC1;PPP1CA;SERPINE1;JUNB;ID3;ENG;RHOA;CTNNB1;PPP1R15A;THBS1;FNTA;SMAD6;SKIL;SLC20A1;SMURF1;UBE2D3;PMEPA1;FURIN","TCGA-LGG+GBM"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.000232554001560296,0.0003750870992908,0.518848077743792,0.469622732776148,1.67631479070313,105,"RPS6KA1;DAPP1;SLA;TNFRSF1A;MKNK1;CXCR4;NOD1;IRAK4;LCK;IL2RG;RIPK1;RIT1;PPP1CA;PFN1;ARPC3;ACTR3;FASLG;MYD88;CDK2;MAP2K3;SQSTM1;SFN;CALR;RPS6KA3;PRKAR2A;STAT2;VAV3;ITPR2;MAPKAP1","TCGA-LGG+GBM"
"HALLMARK_ANDROGEN_RESPONSE",0.000290588818787188,0.000440286089071496,0.49849310876659,0.47108864698398,1.67534189246589,100,"SAT1;B4GALT1;B2M;TNFAIP8;MYL12A;SEC24D;GNAI3;MAF;IQGAP2;SLC26A2;ACTN1;MERTK;SMS;TMEM50A;FKBP5;ITGAV;GSR;ELL2;RPS6KA3;SELENOP;ADAMTS1;LMAN1;MAK;KRT8;CENPN;NDRG1;SPCS3;STEAP4;PTPN21;CDK6;UAP1;ABCC4;NGLY1;PLPP1;ALDH1A3;ELK4;PMEPA1","TCGA-LGG+GBM"
"HALLMARK_UV_RESPONSE_UP",0.000288613960154576,0.000440286089071496,0.49849310876659,0.430217773127807,1.59646724022091,158,"LYN;HMOX1;ICAM1;IRF1;CREG1;SOD2;NAT1;MMP14;RAB27A;IL6;MGAT1;HLA-F;GCH1;UROD;PRKCD;PPT1;BAK1;ATF3;RPN1;JUNB;CYB5R1;TAP1;CDK2;SQSTM1;NKX2-5;FOS;DNAJB1;SHOX2;ARRB2;CA2;PDLIM3;CASP3;AP2S1;HYAL2;IGFBP2;TFRC;HTR7;C4BPB;CEBPG;YKT6;BTG3","TCGA-LGG+GBM"
"HALLMARK_HEME_METABOLISM",0.000609652433337991,0.000896547696085281,0.477270815362862,0.400243117397698,1.505935195743,199,"C3;CTSB;GYPC;ERMAP;CAST;UCP2;SLC10A3;BMP2K;BLVRB;UROD;HTATIP2;CLIC2;ATG4A;BACH1;PICALM;KHNYN;MARCHF2;RNF19A;GCLM;MOCOS;MAP2K3;ACP5;RIOK3;LMO2;HEBP1;TENT5C;PDZK1IP1;TAL1;ELL2;CA2;P4HA2;NFE2;LRP10;MYL4;TFRC;CTNS;ADIPOR1;E2F2;CA1;SLC25A37;CAT;GYPE;PSMD9;MPP1;TRIM58;SPTA1;SDCBP;LAMP2;SLC6A9;SLC22A4;TRAK2;ENDOD1;BPGM;RHAG;PGLS;ALAS2;EPB42;HBD;USP15;HBB;MOSPD1","TCGA-LGG+GBM"
"HALLMARK_MITOTIC_SPINDLE",0.001077859489351,0.00153979927050143,0.45505986738723,0.398391795206369,1.49829508305673,198,"DOCK2;ARHGAP4;ARHGAP27;CDC42;PALLD;WASF2;CD2AP;FLNA;GSN;MYO1E;VCL;MYH9;PREX1;MYO9B;CAPZB;KIF2C;ACTN4;PXN;DOCK4;PLEKHG2;STK38L;NOTCH2;DLGAP5;SMC4;CNTRL;NDC80;AKAP13;CCNB2;BRCA2;ARAP3;NEDD9;PKD2;SSH2;CENPE;ARHGAP29;NCK2;ARHGEF3;KIF23;SEPTIN9;KIF4A;BUB1;BIRC5;AURKA;TTK;CLIP1;ECT2;KIF20B;KNTC1;ARF6;NEK2;TOP2A;CENPF;TPX2;TUBD1;SASS6;FSCN1;UXT;ROCK1;CDK1;ESPL1;LMNB1","TCGA-LGG+GBM"
"HALLMARK_PANCREAS_BETA_CELLS",0.0012205336972971,0.00169518569069041,0.45505986738723,-0.430380777010011,-1.75063883403976,40,"PCSK2;ABCC8;PAK3;CHGA;STXBP1;SYT13;G6PC2;AKT3;DCX;NEUROD1;SCGN;SST","TCGA-LGG+GBM"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.00178750073384902,0.00241554153222841,0.45505986738723,0.476226528464329,1.63730830490376,74,"S100A11;PLSCR1;PLAUR;PPARG;NIBAN1;CXCL16;TNFRSF12A;ANXA5;LGMN;ETHE1;ANTXR2;ATF3;GUSB;PNRC1;GPX8;FABP5;NFIL3;LGALS3;CTNNB1;ANXA13;TP53INP1;JAG1;FBXO6;ADH4;CLU;PDK3","TCGA-LGG+GBM"
"HALLMARK_BILE_ACID_METABOLISM",0.00186018684636127,0.00244761427152798,0.45505986738723,0.433612091628698,1.5609065989123,111,"HSD3B7;ACSL1;LCK;DIO1;CROT;ABCD1;AR;ABCA1;CYP27A1;GSTK1;GCLM;CH25H;SCP2;AQP9;ACSL5;HSD17B11;NR1I2;TFCP2L1;SLC29A1;PEX13;IDH1;ABCD3;PIPOX;NEDD4;PAOX;CAT;RETSAT;ABCA6;SULT2B1;HAO1;RBP1;EFHC1;PEX11G;EPHX2;TTR","TCGA-LGG+GBM"
"HALLMARK_UV_RESPONSE_DN",0.00250600443719023,0.00321282620152593,0.431707695803346,0.408119374525034,1.50193201530224,143,"RUNX1;PIK3CD;TGFBR2;PPARG;ANXA2;ITGB3;NFKB1;DAB2;EFEMP1;HAS2;SERPINE1;LTBP1;COL1A1;TFPI;FBLN5;F3;CAV1;COL3A1;COL1A2;NRP1;PMP22;LAMC1;GCNT1;DUSP1;CCN1;FZD2;LPAR1;ABCC1;IGFBP5;COL5A2;NOTCH2;SFMBT1;SDC2;MGMT;GJA1;ANXA4;MET;BHLHE40;CITED2;PTPN21;MIOS;SNAI2","TCGA-LGG+GBM"
"HALLMARK_HEDGEHOG_SIGNALING",0.00367201278207687,0.00459001597759609,0.431707695803346,-0.454293500765567,-1.79604158175374,36,"CDK5R1;L1CAM;CNTFR;SLIT1;RTN1;CRMP1;OPHN1;PLG;LDB1;PTCH1;SHH;HEY1;THY1;NF1;SCG2;ADGRG1","TCGA-LGG+GBM"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.00511134537286195,0.00623334801568531,0.407017918923954,0.377178847753317,1.41851619391173,198,"OLFML3;ALDH3B1;MICB;B4GALT1;CD44;MYOF;DHRS3;CISH;CLDN7;GLA;BLVRB;XBP1;UGCG;PRSS23;CELSR1;ELF1;AR;SLC26A2;SCNN1A;TIPARP;FCMR;MUC1;FOS;FKBP5;MREG;CANT1;CALCR;RBBP8;SFN;AFF1;TGIF2;PDLIM3;KCNK5;AREG;TTC39A;NXT1;P2RY2;GJA1;SLC16A1;OPN3;MLPH;JAK2;AMFR;SULT2B1;PLAAT3;KRT8;BHLHE40;ZNF185;NRIP1;CXCL12;CHPT1;DYNLT3;SNX24;ELF3;SVIL;ENDOD1;CLIC3;IGFBP4;TMEM164;TGM2;NADSYN1;IL6ST;KRT18;PODXL","TCGA-LGG+GBM"
"HALLMARK_FATTY_ACID_METABOLISM",0.00670767770685407,0.0079853306033977,0.407017918923954,0.388560081292419,1.44173907677206,157,"IL4I1;VNN1;ACSL1;HMGCL;S100A10;CD1D;LTC4S;CRYZ;UROD;INMT;ACAA2;OSTC;LGALS1;LDHA;PRDX6;CPT2;SMS;ACADS;ALDH3A1;ACSL5;HSD17B11;TDO2;CA2;UBE2L6;G0S2;SUCLG2;PSME1;IDH1;CBR1;ACSM3;ACADM;RETSAT;ALDH3A2;CD36;HAO2;ADH7","TCGA-LGG+GBM"
"HALLMARK_APICAL_SURFACE",0.00918337706605178,0.0106783454256416,0.380730400722792,0.511315410638181,1.62566322998014,44,"LYN;B4GALT1;PLAUR;CRYBG1;IL2RB;IL2RG;GHRL;DCBLD2;GATA3;EPHB4;HSPB1;BRCA1;ATP8B1;CD160;NTNG1;LYPD3","TCGA-LGG+GBM"
"HALLMARK_SPERMATOGENESIS",0.0156621155430177,0.017797858571611,0.352487857583619,-0.268148128622124,-1.33270114200696,133,"SNAP91;CAMK4;GAD1;SCG3;CHRM4;PARP2;CLVS1;HTR5A;DDX25;CLGN;ZNRF4;SCG5;OAZ3;YBX2;CFTR;IP6K1;VDAC3;SIRT1;CNIH2;DDX4;NEFH;GRM8;TNNI3;ODF1;PCSK1N;DCC;NOS1;PEBP1;PCSK4;PHF7;GMCL1;LPIN1;CCT6B;STRBP;BRAF;HSPA1L;NPY5R;ACRV1","TCGA-LGG+GBM"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.017286772177188,0.01920752464132,0.352487857583619,0.390054417775089,1.40607332373452,112,"NABP1;CCL2;PDIA5;CEBPB;WIPI1;POP4;XBP1;ATF3;HERPUD1;SHC1;KDELR3;PDIA6;EDEM1;DNAJC3;CALR;EXOSC10;SRPRA;CEBPG;CKS1B;SEC11A;SLC30A5;HSPA5;HSP90B1;SPCS3;PARN;SEC31A;DCP2;EIF4E;EIF4G1;VEGFA;PREB;ATF6;EIF4EBP1;LSM1;IARS1;PAIP1","TCGA-LGG+GBM"
"HALLMARK_DNA_REPAIR",0.0422245108135942,0.0458962074060807,0.222056046145248,0.357895276250384,1.32307370110162,149,"HCLS1;PDE6G;GTF2B;TAF12;DDB2;ERCC1;CLP1;PNP;SF3A3;RFC2;POLD4;CANT1;RPA3;CMPK2;SEC61A1;ELOA;POLD1;TAF13;PCNA;STX3;GSDME;RPA2;POLR2I;RAD51;POLD3;SDCBP;TMED2;APRT;POLR2J;TYMS;POLR3C;POLA2;POLE4;BCAP31;ITPA;CETN2;ELL;POLR1H;POLR1D;TARBP2;POLR2G","TCGA-LGG+GBM"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0441530267429181,0.0469713050456576,0.321775918075361,-0.334702252479199,-1.38086283959829,42,"KAT2A;DLL1;HDAC5;GNAI1;CSNK1E;PTCH1;NKD1;HEY1;HDAC11;AXIN2;WNT5B;NOTCH1;JAG2;AXIN1;NCOR2;FRAT1;RBPJ","TCGA-LGG+GBM"
"HALLMARK_NOTCH_SIGNALING",0.0755667506297229,0.0787153652392947,0.181383128498408,0.464811159967734,1.38072734954425,32,"DTX2;WNT5A;FZD5;FZD7;FZD1;PSENEN;SAP30;JAG1;NOTCH2;NOTCH3;APH1A;PSEN2;CUL1;HES1;LFNG;ST3GAL6","TCGA-LGG+GBM"
"HALLMARK_MYC_TARGETS_V2",0.17846845274733,0.182110666068704,0.249246554383295,-0.268692816801907,-1.18162809264856,57,"TMEM97;FARSA;LAS1L;SUPV3L1;NDUFAF4;NOLC1;SLC29A2;PES1;MPHOSPH10;RRP12;WDR74;MYBBP1A;PPAN;PPRC1;IMP4;NOC4L;SLC19A1;PA2G4","TCGA-LGG+GBM"
"HALLMARK_MYC_TARGETS_V1",0.455837563451777,0.455837563451777,0.0506004243853618,0.270556492401038,1.01798263763433,199,"LDHA;PSMC4;PABPC4;CDK2;MCM5;PSMD8;CDC20;PRPS2;ETF1;SERBP1;KPNA2;PPIA;PCNA;PRDX4;PSMB3;SNRPD2;CCNA2;PSMA7;EIF2S2;PSMB2;USP1;RPS2;PRPF31;CTPS1;SSBP1;MCM2;FAM120A;SNRPG;TYMS;DHX15;CDC45;UBA2;IFRD1;G3BP1;RUVBL2;EIF4E;RPS5;CANX","TCGA-LGG+GBM"
