"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cohort"
"HALLMARK_GLYCOLYSIS",8.61501062098343e-09,2.05119300499606e-08,0.747739663149885,0.553085589945514,1.82190170405349,199,"IL13RA1;SLC16A3;B4GALT1;PYGL;HK2;CD44;AKR1A1;GLRX;CASP6;DSC2;TPST1;ANG;PLOD1;CXCR4;PSMC4;PLOD2;HS2ST1;IER3;GPC4;MERTK;CHST6;PGM2;SOX9;TKTL1;ENO1;B4GALT4;GYS1;SAP30;GALE;PAM;SLC35A3;GUSB;TGFBI;LDHA;B3GALT6;NASP;AGL;CHST2;CAPN5;B4GALT2;HSPA5;GMPPB;NANP;GNPDA1;BIK;RARS1;P4HA1;PGLS;ISG20;CYB5A;SDHC;TXN;G6PD;AGRN;CHPF2;CENPA;DEPDC1;GALK1;LHX9;SLC25A13;COPB2;EXT1;EXT2;GFUS;PDK3;CTH;IRS2;ME2;SLC25A10;KIF20A;CITED2;KDELR3;SDC2;PPP2CB;SDC3;IDH1;PMM2;ARTN;P4HA2;STC1;COL5A1;XYLT2;ALDH9A1;VCAN;BPNT1;HMMR;B4GALT7;CHPF;UGP2;IGFBP3;ELF3;GPC3;AURKA;PHKA2;RPE;GLCE;SLC37A4;CDK1;GALK2","TCGA-LGG"
"HALLMARK_MYC_TARGETS_V1",2.02824977322443e-07,4.60965857551006e-07,0.690132458796796,0.5321725454104,1.75301270718191,199,"PABPC4;SERBP1;PSMB2;PSMC4;USP1;CDK2;PRPF31;SRM;SNRPD2;PSMA7;UBA2;MCM5;HNRNPR;ETF1;PSMD8;TARDBP;EIF2S2;RUVBL2;CDC20;LDHA;PSMB3;FAM120A;RPL18;PCNA;HDGF;POLE3;FBL;RPS2;UBE2L3;IFRD1;DEK;SNRPA;CTPS1;TRIM28;DHX15;SNRPG;RPS5;G3BP1;PRPS2;KPNA2;CCNA2;EIF3J;CUL1;SSBP1;PSMA4;HNRNPC;SSB;XPO1;CANX;NCBP1;KPNB1;HNRNPA2B1;HNRNPD;PPM1G;SRSF2;PRDX4;CNBP;CAD;UBE2E1;CBX3;ABCE1;YWHAQ;COPS5;MCM2;HNRNPU;HSPE1;SYNCRIP;EPRS1;SNRPB2;SRSF3;GSPT1;TRA2B;GLO1;RAD23B;RPL22;H2AZ1;SRSF1;EIF4H;SF3B3;NCBP2;STARD7;ODC1;DDX21;ILF2;CDC45;EIF4E;POLD2;PPIA;NOP16;LSM2;SET;MAD2L1;EIF4G2;XRCC6;PABPC1;IARS1;YWHAE;EIF3B;EIF3D;TYMS;SNRPA1;KARS1;PTGES3;RPLP0;CDK4;TUFM","TCGA-LGG"
"HALLMARK_XENOBIOTIC_METABOLISM",2.17848914357797e-07,4.73584596429994e-07,0.690132458796796,0.531691070347861,1.75142669544549,199,"FBP1;SLC1A5;IRF8;KYNU;HMOX1;CYP2S1;IGF1;TNFRSF1A;PSMB10;VNN1;NINJ1;FAH;CASP6;TPST1;TMEM176B;GSTM4;DDAH2;BLVRB;PGD;CROT;SERTAD1;SLC35D1;CNDP2;TGFB2;GCH1;ABCC3;CYP27A1;PPARD;UPP1;SSR3;RETSAT;MAN1A1;ACOX2;CFB;SERPINE1;PROS1;PTGR1;GSR;ECH1;CDO1;MT2A;TMBIM6;JUP;POR;COMT;IL1R1;BCAT1;SAR1B;CYB5A;ACP2;ALDH3A1;ADH5;CAT;CCL25;UGDH;CYP2J2;AP4B1;SMOX;SLC46A3;PDK4;SLC22A1;APOE;DHRS1;ANGPTL3;NMT1;ETS2;SLC6A6;CBR1;MCCC2;FAS;CA2;ALAS1;GSTO1;ITIH1;PINK1;ABCC2;DHRS7;SLC35B1;IDH1;GSS;ESR1;ACOX1;ADH7;AOX1;ENPEP;PAPSS2","TCGA-LGG"
"HALLMARK_TGF_BETA_SIGNALING",2.53937035142661e-07,5.29035489880545e-07,0.674962860011025,0.687092682241544,1.99778488552234,54,"TGFB1;TGFBR1;WWTR1;TGIF1;HDAC1;IFNGR2;LEFTY2;RHOA;PPP1CA;LTBP2;ID3;ENG;FNTA;JUNB;SKI;SERPINE1;SMAD6;PPP1R15A;SKIL;CTNNB1;SMURF1;UBE2D3;TRIM33;BCAR3;SMAD1;PMEPA1;CDH1;BMPR1A;SMAD3;FURIN;ACVR1;TJP1","TCGA-LGG"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",1.05910608791868e-06,2.11821217583737e-06,0.643551836150722,0.590732932707614,1.85632752730106,105,"RPS6KA1;DAPP1;SLA;MKNK1;ARPC3;TNFRSF1A;NOD1;IRAK4;PFN1;IL2RG;CXCR4;NFKBIB;RIT1;PPP1CA;RIPK1;MYD88;LCK;CDK2;PAK4;RAC1;ACTR3;GRB2;ITPR2;PRKAR2A;MAP2K3;AKT1S1;MAPKAP1;SFN;RPS6KA3;HSP90B1;CALR;SQSTM1;FASLG;MKNK2;CFL1;UBE2D3;TRAF2;ACTR2;ATF1;PTPN11;NCK1;STAT2;PPP2R1B;TIAM1;CAB39;ARHGDIA","TCGA-LGG"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.17087786058079e-06,2.2516881934246e-06,0.643551836150722,0.578106906075711,1.8222330998643,112,"NABP1;CEBPB;PDIA5;POP4;CEBPG;CCL2;HERPUD1;EXOSC10;BAG3;SEC11A;XBP1;PARN;SRPRA;ATF3;WIPI1;DNAJC3;H2AX;LSM1;HSPA5;ZBTB17;EDEM1;HSP90B1;SPCS3;CALR;SPCS1;SSR1;SHC1;EIF4G1;PDIA6;NOP14;EIF4A3;SLC30A5;PSAT1;ATF6;EXOSC5;SEC31A;KDELR3;PREB;DKC1;CKS1B;DCP2;SERP1;IFIT1;PAIP1;TARS1;FKBP14;ATF4;DCP1A;ERN1;WFS1;SDAD1;CNOT4;EIF4EBP1;EIF4E;EXOSC1;EXOSC9","TCGA-LGG"
"HALLMARK_APICAL_JUNCTION",1.28868039144099e-06,2.38644516933518e-06,0.643551836150722,0.516927554105706,1.7009542188618,197,"CD86;SYK;FYB1;PTPRC;RAC2;B4GALT1;CAP1;VASP;MSN;VCAM1;SKAP2;ITGB4;PFN1;CD99;ICAM1;CD274;CLDN7;GNAI2;RRAS;CD276;VCL;ACTB;CTNNA1;FLNC;ARPC2;CTNND1;ADAM9;NEXN;EPB41L2;INPPL1;MYH9;PECAM1;ARHGEF6;ITGA2;NECTIN2;ACTN4;AKT2;LDLRAP1;FSCN1;TGFBI;MYL12B;ITGB1;TNFRSF11B;ZYX;AMIGO2;CDH11;ADAM15;MMP2;JUP;TRAF1;DMP1;BMP1;ALOX15B;ACTN1;ACTG1;SHC1;MPZL1;CNN2;STX4;CLDN11;ITGA9;CDSN;CDH1;VAV2;SYMPK;ITGA3;SDC3;THBS3;HADH;EXOC4;CLDN6;JAM3;CLDN18;ACTG2;PTK2;MAP3K20;NRTN;PIK3R3;TJP1;MMP9;MPZL2;PBX2;MYL9;VCAN;DHX16;SORBS3","TCGA-LGG"
"HALLMARK_HEME_METABOLISM",1.80376084127128e-06,3.22100150227015e-06,0.643551836150722,0.516437837978228,1.70118150636129,199,"C3;UCP2;GYPC;CTSB;TAL1;PICALM;ERMAP;SLC10A3;UROD;CAST;BLVRB;BMP2K;HEBP1;RNF19A;LRP10;CLIC2;SLC6A9;ATG4A;BACH1;HTATIP2;KHNYN;MARCHF2;LMO2;RIOK3;ADIPOR1;ELL2;CTNS;GCLM;SDCBP;MAP2K3;TENT5C;NFE2L1;LAMP2;KLF3;RBM38;BPGM;EPB41;HDGF;E2F2;SLC30A1;SLC25A37;PGLS;NUDT4;FBXO7;DAAM1;NEK7;CCDC28A;NFE2;ACP5;CAT;TRAK2;GYPE;SMOX;MFHAS1;MOCOS;PIGQ;OPTN;VEZF1;MPP1;ENDOD1;PSMD9;IGSF3;CA1;CA2;TFDP2;PDZK1IP1;CROCCP2;TRIM58;ALAD;ACKR1;MYL4;USP15;SLC7A11;MOSPD1;BTG2;RHD;CPOX;P4HA2;GAPVD1;SEC14L1;SLC22A4;TCEA1","TCGA-LGG"
"HALLMARK_PROTEIN_SECRETION",1.1123264104691e-05,1.91780415598121e-05,0.593325476396405,0.579557219348939,1.80372960014853,96,"CTSC;VAMP3;RER1;PPT1;SEC22B;SNAP23;GLA;CD63;TMED10;YKT6;ARFIP1;TMX1;ABCA1;SEC24D;STX12;PAM;SNX2;M6PR;ATP7A;LAMP2;ANP32E;RPS6KA3;AP2S1;LMAN1;SSPN;GALC;ZW10;RAB9A;COPE;ADAM10;AP3B1;COPB2;TMED2;ERGIC3;USO1;COPB1;VPS45;ARCN1;BET1;SEC31A;ARFGAP3;NAPA;KIF1B","TCGA-LGG"
"HALLMARK_ESTROGEN_RESPONSE_LATE",2.75251426262457e-05,4.58752377104095e-05,0.575610261071129,0.487339317424785,1.60359740855042,198,"PTPN6;SERPINA1;BATF;ALDH3B1;CISH;CD44;ST14;MICB;MYOF;IMPA2;BLVRB;GLA;ZFP36;SERPINA3;AMFR;ALDH3A2;XBP1;LTF;AFF1;SCNN1A;JAK2;JAK1;ST6GALNAC2;S100A9;CXCL12;DNAJC1;BTG3;CD9;GALE;SERPINA5;FOS;PLAAT3;STIL;ACOX2;CDC20;FKBP5;SLC26A2;CAV1;LLGL2;PRSS23;SLC2A8;SFN;SLC16A1;CALCR;SORD;SULT2B1;CHPT1;TOB1;ISG20;NXT1;KCNK5;RBBP8;PLXNB1;UGDH;CYP4F11;SLC29A1;FLNB;GFUS;PDLIM3;CDH1;IL6ST;KIF20A;CELSR2;BCL2;CA2;IGSF1;GINS2;TIAM1;FABP5;FARP1;TFPI2;ADD3;PDCD4;SIAH2;SGK1;CLIC3;CDC6;TOP2A;PAPSS2;NRIP1;ATP2B4;TST","TCGA-LGG"
"HALLMARK_PEROXISOME",2.9337101432755e-05,4.73179055367016e-05,0.575610261071129,0.560470269984858,1.75787256585752,104,"DHRS3;HMGCL;TSPO;DIO1;BCL10;SCP2;HSD3B7;ERCC1;NUDT19;ACSL1;ABCD3;SOD2;ABCD1;ACAA1;SLC25A19;ABCB4;PRDX1;MVP;RETSAT;HSD17B11;GSTK1;PEX14;ACSL5;ECH1;PEX13;ECI2;NR1I2;EPHX2;SULT2B1;CTPS1;GNPAT;IDE;PEX11A;UGT2B17;HAO2;CAT;PEX2;TTR;HSD17B4;EHHADH;IDH1;CNBP;CLN8;ACOX1;TOP2A;CDK7;FIS1","TCGA-LGG"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",6.55679146762966e-05,0.000102449866681713,0.538434096309916,0.639089507084726,1.83314991422813,49,"FTL;HHEX;FES;GLRX;LAMTOR5;PRDX6;SOD2;LSP1;PRDX1;MGST1;JUNB;ABCC1;MSRA;GCLM;ATOX1;GSR;SBNO2;TXN;G6PD;CAT;PDLIM1;SELENOS;EGLN2;OXSR1;PRDX4;MBP;ERCC2;GPX4;HMOX2;GPX3","TCGA-LGG"
"HALLMARK_BILE_ACID_METABOLISM",8.92427178648415e-05,0.000135216239189154,0.538434096309916,0.535491163104607,1.68709100547199,111,"DIO1;SCP2;AR;HSD3B7;CROT;ACSL1;ABCD3;ABCD1;LCK;CH25H;ABCA1;CYP27A1;RETSAT;TFCP2L1;HSD17B11;GCLM;GSTK1;NEDD4;ACSL5;BBOX1;PEX13;ABCA6;NR1I2;EPHX2;SULT2B1;CYP8B1;EFHC1;PEX11G;PIPOX;GNPAT;PHYH;PAOX;PEX11A;CAT;BCAR3;SLC29A1;TTR;HSD17B4;HAO1;ABCA8;CYP39A1;OPTN","TCGA-LGG"
"HALLMARK_NOTCH_SIGNALING",0.000161092537277592,0.000236900790114106,0.518848077743792,0.687409956655154,1.82896660415203,32,"DTX2;PSENEN;WNT5A;FZD5;FZD7;NOTCH2;ST3GAL6;PPARD;APH1A;FZD1;SAP30;LFNG;JAG1;NOTCH3;HES1;CUL1","TCGA-LGG"
"HALLMARK_ANGIOGENESIS",0.000223302201348857,0.000319003144784081,0.518848077743792,0.665641036727494,1.81073826046286,36,"OLR1;SPP1;S100A4;FSTL1;SERPINA5;KCNJ8;JAG1;MSX1;TIMP1;ITGAV;APOH;COL3A1;LUM;VAV2;NRP1;PDGFA;PTK2;STC1;CXCL6;LRPAP1;VCAN;THBD","TCGA-LGG"
"HALLMARK_ANDROGEN_RESPONSE",0.000442790273290126,0.000614986490680731,0.49849310876659,0.53244897559642,1.66150779503081,100,"B4GALT1;MAF;B2M;GNAI3;SAT1;TMEM50A;MYL12A;TNFAIP8;MERTK;PTPN21;SEC24D;IQGAP2;SELENOP;ELL2;SMS;FKBP5;SLC26A2;ELK4;GSR;RPS6KA3;SORD;BMPR1B;LMAN1;SPCS3;ITGAV;UBE2J1;ACTN1;NDRG1;NGLY1;PLPP1;PMEPA1;CDK6;RAB4A;ADAMTS1;ABCC4;ADRM1;HSD17B14","TCGA-LGG"
"HALLMARK_UV_RESPONSE_UP",0.000470328497934346,0.000635579051262629,0.49849310876659,0.479665477685523,1.55848817537924,158,"LYN;HMOX1;CREG1;ARRB2;PRKCD;PPT1;MMP14;MGAT1;ICAM1;UROD;CEBPG;IRF1;HLA-F;RAB27A;SOD2;NAT1;YKT6;IL6;ACAA1;CDK2;GCH1;RPN1;ATF3;BAK1;BTG3;JUNB;FOS;CYB5R1;H2AX;SHOX2;POLE3;AP2S1;TAP1;CDO1;TMBIM6;CASP3;NKX2-5;SQSTM1;MSX1;CDKN2B;DNAJB1;ATP6V1F;PDLIM3;CXCL2;IL6ST;BCL2L11;HYAL2;WIZ;CA2;ALAS1;PRKACA;SELENOW;HSPA2;RRAD;FURIN;PDAP1;BTG2;CCNE1;TARS1;HNRNPU;NFKBIA;TST;IGFBP2;GPX3;NXF1;GGH;C4BPB;EIF5;EIF2S3;CYB5B;CNP;CDC5L;AMD1;AGO2;CTSV;TFRC;DDX21","TCGA-LGG"
"HALLMARK_MYOGENESIS",0.000537923188797222,0.000707793669470029,0.477270815362862,0.454179543617966,1.49448467037505,198,"TGFB1;SYNGR2;CNN3;IGF1;TNNI2;WWTR1;ITGB4;ITGB5;MYBPH;GSN;FLII;RIT1;CFD;ACSL1;MYBPC3;IGFBP7;TPM3;LSP1;CTF1;RB1;GAA;TEAD4;MYH9;CHRNB1;CLU;CKM;SORBS1;BIN1;COL15A1;MYO1C;AKT2;PLXNB2;ITGB1;APLNR;AGL;DTNA;PDLIM7;RYR1;BDKRB2;DMPK;COL1A1;COL4A2;AEBP1;FGF2;GADD45B;IFRD1;SSPN;MEF2A;SPHK1;SLN;COL6A2;AGRN;ADAM12;DMD;HBEGF;COL3A1;SIRT2;DENND2B;SH3BGR;CRYAB;AK1;COL6A3;FHL1;SOD3;TNNI1;SPARC;NAV2;MYL4;MYLK","TCGA-LGG"
"HALLMARK_UV_RESPONSE_DN",0.00169361939278552,0.00217130691382759,0.45505986738723,0.465795212059218,1.50529456114902,143,"RUNX1;PIK3CD;TGFBR2;DAB2;ITGB3;NFKB1;ANXA2;PPARG;HAS2;LTBP1;EFEMP1;PTPN21;GJA1;PLPP3;NOTCH2;FZD2;PMP22;CCN1;TFPI;LPAR1;ABCC1;SERPINE1;PEX14;FBLN5;CAV1;MGMT;F3;COL11A1;SFMBT1;TGFBR3;IGFBP5;COL1A1;LAMC1;NEK7;DDAH1;DUSP1;ANXA4;COL3A1;COL1A2;MIOS;CDK13;VAV2;CITED2;PIAS3;SDC2;BMPR1A;SMAD3;PRDM2;NRP1;ADD3;AGGF1;SPOP;RBPMS;PIK3R3;TJP1;ATP2B4;BHLHE40;SIPA1L1;GCNT1;PHF3","TCGA-LGG"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.00281543258401903,0.00351929073002379,0.431707695803346,0.429678615444167,1.41386399496105,198,"OLFML3;B4GALT1;ALDH3B1;CISH;DHRS3;CD44;MICB;MYOF;CLDN7;AR;MUC1;BLVRB;ELF1;GLA;CELSR1;TGIF2;FCMR;AMFR;XBP1;AFF1;SCNN1A;GJA1;JAK2;CXCL12;TIPARP;FOS;DEPTOR;PLAAT3;SEC14L2;UGCG;FKBP5;SLC26A2;PRSS23;CANT1;SFN;SLC16A1;CALCR;GAB2;TMEM164;SULT2B1;CHPT1;TOB1;NXT1;SNX24;KCNK5;PEX11A;RBBP8;MREG;FLNB;INHBB;PDLIM3;NADSYN1;HES1;IL6ST;ZNF185;RETREG1;CELSR2;BCL2;ENDOD1;TIAM1;FARP1;ADD3;ISG20L2;NAV2;SIAH2;P2RY2;CLIC3;KRT8;PAPSS2;NRIP1;BHLHE40;WWC1;TGM2;TUBB2B;HSPB8;PDZK1;SVIL;AREG","TCGA-LGG"
"HALLMARK_FATTY_ACID_METABOLISM",0.0034768458001986,0.00424005585390073,0.431707695803346,0.459032713383238,1.49017728391291,157,"IL4I1;HMGCL;VNN1;S100A10;LTC4S;UROD;CPT2;CRYZ;ACADM;PRDX6;ACSL1;ACAA1;UBE2L6;INMT;ALDH3A2;OSTC;ACAA2;PSME1;RETSAT;SUCLG2;HSD17B11;SMS;CD1D;LDHA;ACADS;ACSL5;LGALS1;ECH1;ECI2;BMPR1B;ACADVL;SDHC;HSD17B10;ALDH3A1;TP53INP2;HAO2;UGDH;ERP29;HSD17B4;KMT5A;CBR1;EHHADH;ACADL;NBN;CA2;ACSM3;HIBCH;CA6;HSDL2;IDH1;GRHPR;ALAD;RDH16;HADH;ACOX1;ADH7;CPOX","TCGA-LGG"
"HALLMARK_APICAL_SURFACE",0.00576992023553759,0.00686895266135428,0.407017918923954,0.562055674954295,1.58284465831677,44,"LYN;B4GALT1;PLAUR;IL2RG;GHRL;GATA3;CRYBG1;DCBLD2;IL2RB;LYPD3;CROCC;BRCA1;CD160;EPHB4;HSPB1;ADAM10","TCGA-LGG"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0121461968800064,0.0141234847441935,0.380730400722792,0.481543852722239,1.47357337519182,74,"S100A11;CXCL16;PLSCR1;PLAUR;ETHE1;TNFRSF12A;ANXA5;NIBAN1;PPARG;LGMN;PNRC1;CLU;ANXA13;TP53INP1;ANTXR2;ATF3;NFIL3;CD9;GUSB;ECH1;ATF5;JAG1;FBXO6;CTNNB1;GSTM2;ACTG1;PDK3;GPX8","TCGA-LGG"
"HALLMARK_PANCREAS_BETA_CELLS",0.0135157652416114,0.0153588241381948,0.380730400722792,-0.437257153303497,-1.5139398478342,40,"PCSK2;CHGA;PAK3;STXBP1;ABCC8;G6PC2;SYT13;SCGN;NEUROD1;DCX;AKT3;PCSK1;SST;INSM1","TCGA-LGG"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0816326530612245,0.090702947845805,0.169570644405628,0.478935691760497,1.33567376945687,42,"TCF7;NUMB;PPARD;FZD1;SKP2;HEY2;NCSTN;JAG1;CTNNB1;ADAM17;CUL1","TCGA-LGG"
"HALLMARK_MYC_TARGETS_V2",0.144646924829157,0.157224918292562,0.119887845115423,0.424318565231249,1.24679578338497,57,"HK2;GRWD1;SRM;MRTO4;MCM5;SORD;NIP7;UNG;MAP3K6;EXOSC5;CBX3;PUS1;UTP20;PLK1;HSPE1;WDR43;NOP2","TCGA-LGG"
"HALLMARK_HEDGEHOG_SIGNALING",0.154220756864912,0.164064634962672,0.249246554383295,-0.375141070853249,-1.29065504928889,36,"L1CAM;CDK5R1;CNTFR;SLIT1;RTN1;SCG2;THY1;SHH;PLG;CRMP1","TCGA-LGG"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.570264765784114,0.594025797691785,0.0404934829859503,0.292764775554048,0.964569317752809,200,"TCIRG1;MRPS15;FDX1;ACADM;ATP5PB;OXA1L;ATP6V0E1;BAX;ATP6V0B;CASP7;ACAA1;SDHB;ACAA2;RETSAT;MRPS12;MFN2;ABCB7;LDHA;ATP5F1E;NDUFA3;COX6B1;ECH1;MAOB;ACADVL;CYB5R3;POR;BDH2;MRPL34;MTRR;CYB5A;PHYH;SDHC;ATP6V1F;HSD17B10","TCGA-LGG"
"HALLMARK_KRAS_SIGNALING_DN",0.668024439918534,0.681657591753606,0.0330894161454377,0.279901919603237,0.922190188756342,200,"IFI44L;PLAG1;SLC29A3;CD80;MTHFR;PDCD1;EGF;KCNMB1;COPZ2;TGFB2;CKM;CD40LG;BARD1;SELENOP;MX1;TFCP2L1;LYPD3;ABCB11;TENT5C;CHST2;LFNG;INSL5;RYR1;SHOX2;BMPR1B;CPA2;SKIL;RIBC2;IFNG;CDKAL1;RSAD2;PDE6B;MEFV;UGT2B17;CCDC106;ZNF112;SLC12A3;SLC6A14;CYP39A1;CELSR2;EFHD1;AKR1B10;ZC2HC1C;SOX10;ASB7;HNF1A;KCND1;SGK1;BTG2;SPHK2;CCR8;KLHDC8A;IGFBP2;PCDHB1;NR6A1;TCL1A;TCF7L1;UPK3B;EDAR","TCGA-LGG"
"HALLMARK_SPERMATOGENESIS",0.85653560042508,0.85653560042508,0.0224414263839237,0.254647185923877,0.81548578362734,133,"SLC2A5;GFI1;SPATA6;NPHP1;ACRBP;TKTL1;TEKT2;TLE4;KIF2C;PRKAR2A;MTOR;IFT88;MLF1;PACRG;DPEP3;IDE;DMC1;POMC;NAA11;CHFR;CCNB2;RPL39L;HSPA2;ZC2HC1C;BUB1;TTK;TULP2;JAM3;MAST2;MLLT10;NCAPH;MAP7;PHKG2;STAM2;EZH2;DBF4;AURKA;AGFG1;IL13RA2;CDK1;DMRT1","TCGA-LGG"
